index,word,Word Type,Frequency
4192,심각하게,Adjective,2
5272,이내,Noun,2
2044,딱지,#N/A,2
6558,쳐서,Verb,2
2041,따지면,Verb,2
2040,따졌다,#N/A,2
2038,따위,#N/A,2
5268,이끈,#N/A,2
2265,리포터,#N/A,2
4197,심술,#N/A,2
4288,쓰던,Verb,2
6568,초여름,Noun,2
2271,마네,Noun,2
6571,초조하게,Adjective,2
5264,이기심,#N/A,2
6573,초청,#N/A,2
6433,참지,#N/A,2
6432,참을,Verb,2
2016,따낸,#N/A,2
1516,담당자,Noun,2
6430,참았던,Verb,2
2282,마르쿠스,Noun,2
5317,이미지,Noun,2
2046,딸린,Verb,2
2050,때려,#N/A,2
2241,루카스,Noun,2
2257,리스,Noun,2
4269,쏘니를,#N/A,2
2079,떡볶이,Noun,2
4271,쏟아냈다,#N/A,2
4272,쏟아야,Verb,2
2075,떠올랐다,Verb,2
6542,체결,Noun,2
5278,이동해,Noun,2
2070,떠났다,#N/A,2
4275,쏟아지는,Verb,2
4206,심하게,Adjective,2
2243,룸메이트,Noun,2
2244,뤼트,Noun,2
2068,떠난다는,#N/A,2
4203,심정은,#N/A,2
2067,떠난,#N/A,2
2063,떠나,Verb,2
2254,리듬,#N/A,2
5275,이니,Verb,2
2056,때리는,Verb,2
4201,심장,#N/A,2
2054,때리고,Verb,2
2382,많아지면,#N/A,2
6378,차림,#N/A,2
1811,되어도,Verb,2
5207,유명한,Adjective,2
5201,유리한,#N/A,2
4127,신기해서,#N/A,2
4126,신기해,#N/A,2
6791,크고,#N/A,2
1638,데려가겠다,Verb,2
1637,데려가,Verb,2
1624,던지는,Verb,2
6809,클롭,Noun,2
4124,신기할,#N/A,2
1617,덕담,Noun,2
6810,키건,Noun,2
2466,맞히는,Verb,2
6811,키르기스스탄,#N/A,2
4416,아프다며,Adjective,2
4418,아픈,#N/A,2
4419,아홉,Noun,2
1604,댓글,#N/A,2
2467,맡겼다,#N/A,2
2468,맡기고,#N/A,2
6319,짜증,Noun,2
4122,신기하게,Adjective,2
1651,데이비스,#N/A,2
6786,쿡쿡,Adverb,2
5356,이영표,Noun,2
2447,맞아야,Verb,2
5349,이었다는,Verb,2
1679,도저히,#N/A,2
1678,도장,Noun,2
1677,도자기,Noun,2
5350,이었다면,Verb,2
6770,코너킥,#N/A,2
2443,맞섰다,Verb,2
5352,이었으니,Verb,2
1674,도울,Noun,2
5355,이었지만,#N/A,2
1654,델리,#N/A,2
2453,맞이,#N/A,2
6777,코펜하겐,#N/A,2
4162,실린,Verb,2
2454,맞지,#N/A,2
6328,짰다,Verb,2
1657,도대체,#N/A,2
2456,맞춘,Verb,2
2457,맞출,#N/A,2
6784,쿠웨이트,#N/A,2
4121,신기록,Noun,2
6820,타격,#N/A,2
4422,악마,#N/A,2
5179,위대한,#N/A,2
6848,태도,Noun,2
5183,위르겐,Noun,2
1542,당한,#N/A,2
2516,먹어야,Verb,2
1541,당하는,Adjective,2
2520,먹여,Verb,2
2521,먹은,Verb,2
2522,먹을,Verb,2
1533,당연하다,#N/A,2
2523,먹이셨다,Verb,2
6847,태극마크,#N/A,2
4104,시킬,Verb,2
1529,당사자,#N/A,2
1528,당분간,#N/A,2
5177,위기,#N/A,2
1523,답답한,#N/A,2
1521,담은,Verb,2
4447,안은,Verb,2
5176,위고,Noun,2
1517,담아,#N/A,2
6289,진학,Noun,2
2512,먹는다,#N/A,2
1591,대파,#N/A,2
6303,집은,Verb,2
5193,유난히,#N/A,2
1587,대진,Noun,2
1586,대중,Noun,2
6316,짜릿하다,Adjective,2
4425,악물고,#N/A,2
4426,악재,#N/A,2
2476,매력,Noun,2
4427,악착같이,Adverb,2
4428,악플,#N/A,2
4432,안겼다,#N/A,2
2510,먹기,Noun,2
5366,이전,Noun,2
1565,대략,#N/A,2
1563,대들보,#N/A,2
6296,집도,Noun,2
6843,탔다,Verb,2
6844,탔다가,#N/A,2
6295,집념,#N/A,2
1550,닿는,Verb,2
6294,짐작,Noun,2
1681,도조,Noun,2
5300,이룰,Verb,2
5338,이어졌지만,#N/A,2
2418,맛있는,#N/A,2
6358,찢어질,#N/A,2
4362,아르,Noun,2
1790,되게,Adverb,2
1724,돌아갔더니,Verb,2
5209,유벤투스,Noun,2
5212,유스,Noun,2
4149,신조,Noun,2
6708,친해지고,#N/A,2
6714,침묵,#N/A,2
1773,동선,Noun,2
2416,맛보는,Verb,2
5340,이어지면,#N/A,2
4370,아미,#N/A,2
1703,돌린,#N/A,2
1714,돌아가서,Verb,2
6351,찍힌,#N/A,2
6751,컬러,Noun,2
2429,맞다,Verb,2
5339,이어지는,Verb,2
6348,찍었다,Verb,2
1707,돌아가,Verb,2
6718,칭송,#N/A,2
6720,카드,Noun,2
1756,돌진,#N/A,2
6753,컸기,Verb,2
2423,망신,#N/A,2
4154,신화,Noun,2
4148,신입생,Noun,2
6760,케빈,Noun,2
2420,맛있었다,Adjective,2
6703,친정,#N/A,2
1748,돌아와야,#N/A,2
6339,쫓아가,Verb,2
4355,아드레날린,#N/A,2
6768,켰다,#N/A,2
4380,아슬란,#N/A,2
2409,말아야,#N/A,2
6370,차려졌다,Verb,2
4358,아랍에미리트,Noun,2
1804,되돌리고,#N/A,2
6742,커졌다,#N/A,2
4377,아쉽게도,#N/A,2
4141,신성,Noun,2
6727,카잔,#N/A,2
1801,되는지도,Verb,2
1688,독자,Noun,2
1696,돌다리,#N/A,2
6354,찔렀다,Verb,2
1745,돌아와,#N/A,2
1697,돌려,#N/A,2
2394,많지만,#N/A,2
6761,케어,#N/A,2
4397,아이스링크,#N/A,2
5311,이마,#N/A,1
4942,온두라스전,#N/A,1
5583,자란,Verb,1
5310,이리저리,Adverb,1
5365,이적설,#N/A,1
4997,완벽하지,#N/A,1
5309,이리,#N/A,1
4940,온데,#N/A,1
5548,있으니,#N/A,1
4983,옮길,#N/A,1
5306,이른,#N/A,1
5584,자란다,Verb,1
5002,완전하지,#N/A,1
5544,있었을,#N/A,1
5545,있었을까,#N/A,1
5302,이뤘다,#N/A,1
5335,이어졌기,#N/A,1
5303,이뤘던,#N/A,1
4974,올리면서,Verb,1
4973,올리는,#N/A,1
5373,이크,#N/A,1
5563,잊으려고,#N/A,1
5005,왈칵,Noun,1
5370,이직,#N/A,1
4972,올리고,Verb,1
4932,오퍼가,#N/A,1
5385,익숙한데,#N/A,1
5304,이르기까지,#N/A,1
5562,잊고,#N/A,1
4935,오픈,#N/A,1
5368,이종호,Noun,1
5567,자가,#N/A,1
4971,올렸어,#N/A,1
5383,익숙하지,#N/A,1
5334,이어와,#N/A,1
5569,자각,#N/A,1
5301,이뤄진,Verb,1
5561,잊겠는가,#N/A,1
5546,있었을까요,#N/A,1
5363,이재성,Noun,1
4976,올릴,Verb,1
5361,이익,#N/A,1
4954,올라가서도,#N/A,1
5345,이었기에,#N/A,1
5392,익혀야,#N/A,1
4987,와서도,#N/A,1
4966,올려,Verb,1
5318,이반,#N/A,1
4950,올라가기만,#N/A,1
4965,올랐다며,#N/A,1
5391,익숙했던,Adjective,1
4952,올라가면,Verb,1
5346,이었는데,#N/A,1
5354,이었을지,#N/A,1
5556,있을지를,#N/A,1
4964,올랐다고,#N/A,1
4955,올라갈,#N/A,1
5312,이마로,Noun,1
5347,이었는지도,#N/A,1
4957,올라갔던,#N/A,1
5557,있잖니,Adjective,1
5321,이변,#N/A,1
4985,옷장,Noun,1
4958,올라서,Verb,1
4959,올라설,Verb,1
5324,이상하게,#N/A,1
4981,옮겨졌다,Verb,1
5389,익숙해졌지만,#N/A,1
4982,옮기는,#N/A,1
5390,익숙해질,#N/A,1
4962,올라있었다,#N/A,1
4988,와야,#N/A,1
5559,있지만,#N/A,1
4989,와이파이,Noun,1
5577,자꾸만,Noun,1
5581,자답게,#N/A,1
5359,이유형,Noun,1
5580,자다가,#N/A,1
4995,완료,#N/A,1
5386,익숙한지,Adjective,1
5341,이어지면서,Verb,1
5380,이혜영,#N/A,1
5342,이어지진,Verb,1
4969,올렸는지,Verb,1
4968,올려야,Verb,1
4967,올려다보며,Verb,1
4993,와플,#N/A,1
5314,이모,#N/A,1
5579,자는,#N/A,1
5315,이목,Noun,1
5357,이용,#N/A,1
4978,올인,#N/A,1
5394,익혔다고,Verb,1
5328,이상해질,#N/A,1
5552,있으면서도,#N/A,1
5578,자녀,#N/A,1
5388,익숙해졌다고,#N/A,1
5327,이상할지,#N/A,1
5325,이상하리만치,#N/A,1
4980,옮겨,Verb,1
5573,자그마치,Noun,1
4991,와장창,Adverb,1
4951,올라가는,#N/A,1
5459,일어설,Verb,1
5399,인근,#N/A,1
5441,일면,Noun,1
5210,유별난,Adjective,1
5113,울리,#N/A,1
5114,울리고,Verb,1
5485,잃었고,#N/A,1
5440,일말,Noun,1
5116,울릴,#N/A,1
5117,울면,#N/A,1
5118,울산,Noun,1
5484,잃어버린,Verb,1
5208,유명했던,Adjective,1
5119,울었고,#N/A,1
5483,잃어버리기,Verb,1
5487,잃을까,#N/A,1
5482,잃고,#N/A,1
5481,읽혔다,#N/A,1
5120,울었다,#N/A,1
5122,울자,Verb,1
5480,읽으라,Verb,1
5124,움직,#N/A,1
5125,움직여,#N/A,1
5479,읽고,#N/A,1
5126,움직여야,#N/A,1
5478,일행,#N/A,1
5477,일품,#N/A,1
5438,일리,Noun,1
5488,잃지,#N/A,1
5127,움직였다,Verb,1
5098,우즈벡,#N/A,1
5223,율리,#N/A,1
5088,우열,#N/A,1
5222,유효,#N/A,1
5091,우울했는데,#N/A,1
5434,일대,Noun,1
5092,우울했다,#N/A,1
5221,유혹,#N/A,1
5093,우울했던,#N/A,1
5095,우의,#N/A,1
5096,우주,Noun,1
5219,유튜브,#N/A,1
5099,우쭐,#N/A,1
5211,유선,#N/A,1
5101,운동복,Noun,1
5217,유임,#N/A,1
5216,유일했는데,#N/A,1
5214,유일하게,Adjective,1
5213,유일,#N/A,1
5437,일로,#N/A,1
5107,운전대,#N/A,1
5489,임계점,#N/A,1
5108,운치,#N/A,1
5109,울고불고,Adverb,1
5110,울렁거렸다,Verb,1
5476,일파,#N/A,1
5128,움직이지도,#N/A,1
5087,우승했던,#N/A,1
5453,일어나면,Verb,1
5450,일시,Noun,1
5191,위협,Noun,1
5156,원점,#N/A,1
5189,위함,#N/A,1
5188,위태,#N/A,1
5187,위컴,#N/A,1
5468,일정하다,#N/A,1
5185,위원,#N/A,1
5452,일어나는지,Verb,1
5162,원하면,#N/A,1
5163,원하지,Adjective,1
5164,원한다,#N/A,1
5449,일색,#N/A,1
5165,원한다는,#N/A,1
5465,일일,Noun,1
5455,일어나지,#N/A,1
5167,원화,#N/A,1
5181,위력,#N/A,1
5180,위대함을,#N/A,1
5462,일으킨다,#N/A,1
5461,일으켜,Verb,1
5171,월드컵경기,#N/A,1
5178,위너,#N/A,1
5458,일어났더니,#N/A,1
5154,원망하겠는가,#N/A,1
5470,일조,Noun,1
5206,유명하지,Adjective,1
5443,일보,#N/A,1
5475,일치,#N/A,1
5204,유머,#N/A,1
5130,움직임이었다,Verb,1
5202,유리했다,#N/A,1
5131,움켜쥐었다,#N/A,1
5132,웃겨야,#N/A,1
5133,웃긴,#N/A,1
5134,웃는,Verb,1
5136,웃돈,#N/A,1
5137,웃어서,#N/A,1
5200,유리하다,#N/A,1
5199,유리하게,#N/A,1
5151,원동력,#N/A,1
5140,웃었으면,#N/A,1
5445,일부,#N/A,1
5446,일비,#N/A,1
5144,웃지,Verb,1
5145,웅장,Noun,1
5195,유러피언컵,Noun,1
5146,웅크렸다가,Verb,1
5147,웅크리고,#N/A,1
5448,일상다반사,#N/A,1
5471,일종,#N/A,1
5150,원대한,#N/A,1
5433,일당백,#N/A,1
5224,으악,#N/A,1
5299,이룬다,#N/A,1
5273,이냐,#N/A,1
5281,이따위,#N/A,1
5025,외관,#N/A,1
5412,인스타그램,#N/A,1
5029,외로운,Adjective,1
5031,외부,#N/A,1
5034,외워서,#N/A,1
5524,있다며,Adjective,1
5413,인식,#N/A,1
5035,외워졌다,Verb,1
5276,이대로,#N/A,1
5036,외웠다,Verb,1
5037,외인구단,Noun,1
5023,외계,#N/A,1
5270,이끌어야,#N/A,1
5269,이끌던,#N/A,1
5039,외적인,#N/A,1
5519,있는지도,Adjective,1
5267,이끄는,#N/A,1
5041,외출,#N/A,1
5042,외치,Noun,1
5263,이기는,Verb,1
5043,외치긴,#N/A,1
5044,외치는,Verb,1
5261,이글거리는,Verb,1
5024,외곽,#N/A,1
5022,왠지,#N/A,1
5046,외침이었다,#N/A,1
5289,이럴,#N/A,1
5298,이룬,Verb,1
5541,있었다면,#N/A,1
5402,인대,#N/A,1
5540,있었다곤,#N/A,1
5295,이루는,#N/A,1
5007,왔고,#N/A,1
5008,왔기,#N/A,1
5009,왔냐고,#N/A,1
5011,왔는지를,#N/A,1
5294,이루,#N/A,1
5537,있었는데도,#N/A,1
5013,왔다고,#N/A,1
5532,있어야만,#N/A,1
5287,이러려고,Verb,1
5405,인력,Noun,1
5017,왔지만,Verb,1
5018,왕래,Noun,1
5286,이랬다,Adjective,1
5406,인물,Noun,1
5407,인민재판,#N/A,1
5020,왕좌,#N/A,1
5409,인사말,Noun,1
5021,왜냐하면,Adverb,1
5283,이라크,#N/A,1
5045,외친,#N/A,1
5417,인정받는다는,Verb,1
5431,일념,#N/A,1
5498,입안,Noun,1
5067,용병,Noun,1
5501,입주,Adjective,1
5246,의외,Noun,1
5245,의심,#N/A,1
5244,의식,#N/A,1
5069,용인,Noun,1
5070,우격다짐,#N/A,1
5071,우겼다,Verb,1
5072,우니,Verb,1
5241,의붓,Noun,1
5239,의문,Noun,1
5497,입소,#N/A,1
5066,용도,#N/A,1
5233,응수,#N/A,1
5428,일간,#N/A,1
5232,응답,#N/A,1
5074,우라가,#N/A,1
5495,입석,#N/A,1
5080,우수,Noun,1
5081,우수한,#N/A,1
5082,우스갯소리,Noun,1
5227,은연,Noun,1
5084,우승하자,#N/A,1
5494,입니다,#N/A,1
5502,입증,#N/A,1
5062,요지경,#N/A,1
5516,있는가,#N/A,1
5057,요리,Noun,1
5515,있긴,#N/A,1
5047,외톨이,Noun,1
5514,있기만,Adjective,1
5260,이구아수,#N/A,1
5048,외할아버지,Noun,1
5259,이광종,Noun,1
5418,인정받았다는,#N/A,1
5257,이겼고,#N/A,1
5051,요골,#N/A,1
5053,요금,#N/A,1
5054,요란한,#N/A,1
5511,있겠지만,Adjective,1
5506,입힌다,#N/A,1
5058,요소,Noun,1
5510,있겠다는,Adjective,1
5254,이겨내야,#N/A,1
5509,있겠다,#N/A,1
5253,이겨내면서,#N/A,1
5252,이겨,#N/A,1
5508,있겠느냐,#N/A,1
5059,요약,#N/A,1
5419,인조,#N/A,1
5060,요인,#N/A,1
5250,이거야,#N/A,1
5371,이청용,#N/A,1
0,가게,Noun,1
5590,자루,#N/A,1
6975,파고들었다,#N/A,1
6984,파비,Noun,1
6983,파묻고,Verb,1
6982,파리,#N/A,1
6981,파르크슈타디온,Noun,1
6980,파로,#N/A,1
6978,파란,#N/A,1
6976,파나마,#N/A,1
6974,파고들어,Verb,1
6897,토니,Noun,1
6973,파고들,Verb,1
6972,파고드는,Verb,1
6969,티옴스,#N/A,1
6965,틀어박혀,Verb,1
6964,틀거,#N/A,1
6962,특정,#N/A,1
6961,특유,#N/A,1
6985,파상,#N/A,1
6987,파열,#N/A,1
6989,파운드,#N/A,1
6990,파울로,#N/A,1
7010,팔짝팔짝,#N/A,1
7009,팔지,#N/A,1
7008,팔방,Noun,1
7007,팔렘방,#N/A,1
7006,판타지,Noun,1
7005,판타날,#N/A,1
7004,판이,Noun,1
7003,판세나,#N/A,1
7002,판박이,Noun,1
7001,판매,#N/A,1
6996,파크,#N/A,1
6994,파이트,#N/A,1
6993,파의,#N/A,1
6992,파울리,Noun,1
6991,파울루,#N/A,1
6960,특수성,#N/A,1
6957,특별함과,#N/A,1
6956,특별할,#N/A,1
6925,투덜거리는,#N/A,1
6923,투구,#N/A,1
6920,통화,Noun,1
6917,통학,Noun,1
6915,통쾌했다,Adjective,1
6914,통째,#N/A,1
6913,통지,Noun,1
6911,통장,#N/A,1
6909,통보,#N/A,1
6906,통계,#N/A,1
6905,톡톡,#N/A,1
6903,토트,#N/A,1
6902,토크쇼,#N/A,1
6901,토어스텐,#N/A,1
6900,토비,#N/A,1
6899,토미,#N/A,1
6924,투덜거렸다는,#N/A,1
6926,투레,#N/A,1
6954,특별하다,Adjective,1
6927,투성이,Noun,1
6952,특급,#N/A,1
6951,트위터,Noun,1
6950,트방,Noun,1
6946,트로이,#N/A,1
6944,트레이너,#N/A,1
6943,트랩,Noun,1
6942,트라우마,#N/A,1
6941,튕겼다,#N/A,1
6940,튀어나왔는지,#N/A,1
6938,퉁퉁,Noun,1
6936,투호,#N/A,1
6935,투표,Noun,1
6934,투톱,#N/A,1
6933,투철,#N/A,1
6931,투정,Noun,1
7011,패가,#N/A,1
7012,패거리,#N/A,1
7014,패닉,#N/A,1
7114,풀릴,#N/A,1
7112,풀린,#N/A,1
7110,풀리기,#N/A,1
7108,풀럼,#N/A,1
7107,풀라,Noun,1
7100,표류,#N/A,1
7098,폴란드,#N/A,1
7097,폴더,Noun,1
7096,폭풍,#N/A,1
7093,폭소,#N/A,1
7088,포츠머스,Noun,1
7086,포철,Noun,1
7085,포착,#N/A,1
7082,포부,#N/A,1
7081,포박,#N/A,1
7079,포그바,#N/A,1
7113,풀린다,#N/A,1
7115,풀면서,#N/A,1
7073,폈다,#N/A,1
7116,풀백,Noun,1
7150,피곤하다,#N/A,1
7148,플레이어,#N/A,1
7145,플레,#N/A,1
7144,플러스,#N/A,1
7143,플랜,#N/A,1
7133,프랑크,#N/A,1
7131,프라이드,Noun,1
7130,프라,Noun,1
7129,풍족하게,#N/A,1
7128,풍모,Noun,1
7126,풍겼다,Verb,1
7124,풋볼,#N/A,1
7121,풀타임,Noun,1
7120,풀자,#N/A,1
7119,풀이,#N/A,1
7078,평일,#N/A,1
7072,펼칠지,#N/A,1
7018,패싱,Noun,1
7043,페루,Noun,1
7038,펀드매니저,#N/A,1
7037,퍼포먼스,#N/A,1
7036,퍼펙트,#N/A,1
7035,퍼지면,#N/A,1
7034,퍼지는,#N/A,1
7033,퍼지게,#N/A,1
7032,퍼즐,Noun,1
7031,퍼졌다,#N/A,1
7030,퍼스트,#N/A,1
7029,퍼센트,#N/A,1
7028,퍼붓는,#N/A,1
7027,퍼거슨,#N/A,1
7025,팽팽하,Noun,1
7024,팽팽,#N/A,1
7022,팬존,Noun,1
7039,펀치,Noun,1
7045,페르난지뉴,#N/A,1
7071,펼치면서,Verb,1
7046,페리,#N/A,1
7069,편할,#N/A,1
7066,편치,Verb,1
7065,편집,#N/A,1
7062,편안했다,#N/A,1
7061,편안함,#N/A,1
7060,편안하다,#N/A,1
7059,편수,Verb,1
7058,편리해졌다,#N/A,1
7057,편리함이었다,#N/A,1
7056,편리한,#N/A,1
7054,펴지기,Verb,1
7051,페이스,Noun,1
7050,페예그리니,#N/A,1
7048,페스티벌,Noun,1
7047,페셔널,#N/A,1
6898,토닥여,Verb,1
6894,텐전,#N/A,1
7152,피날레,Noun,1
6709,친해진,Verb,1
6723,카를로스,#N/A,1
6717,침체,#N/A,1
6716,침착한,#N/A,1
6715,침실,#N/A,1
6712,칠레,#N/A,1
6711,친형,#N/A,1
6710,친해질,#N/A,1
6707,친한줄,#N/A,1
6892,테크닉,#N/A,1
6706,친한,Adjective,1
6705,친하게,#N/A,1
6704,친척,#N/A,1
6702,친절하게,#N/A,1
6701,친절,#N/A,1
6700,친선경기,#N/A,1
6699,친다는,Verb,1
6725,카스트로,#N/A,1
6726,카이저,#N/A,1
6729,카펫,#N/A,1
6731,칼로리,Noun,1
6755,컸다고,#N/A,1
6752,컴퓨터,#N/A,1
6750,컨테이너,Noun,1
6748,커트,#N/A,1
6747,커진다,#N/A,1
6746,커지면서,#N/A,1
6745,커지는,#N/A,1
6744,커지기,#N/A,1
6743,커졌던,Verb,1
6741,커져서,#N/A,1
6740,커였다,Verb,1
6738,커버,#N/A,1
6737,커다운,#N/A,1
6735,커는,#N/A,1
6734,캡틴,#N/A,1
6698,친다,#N/A,1
6696,치킨,#N/A,1
6695,치의,#N/A,1
6663,치도,#N/A,1
6660,치고받은,#N/A,1
6657,측은,Noun,1
6655,츠바이,Noun,1
6654,취했다,#N/A,1
6653,취해,#N/A,1
6652,취할,Noun,1
6651,취침,Noun,1
6649,취소,Noun,1
6648,취사,Noun,1
6647,취미,#N/A,1
6644,충실하게,#N/A,1
6642,충분하지,Adjective,1
6641,충분하다,#N/A,1
6640,충분,#N/A,1
6639,충무,Noun,1
6662,치더니,#N/A,1
6664,치러도,#N/A,1
6694,치웠으니,#N/A,1
6665,치러서,#N/A,1
6693,치워야,Verb,1
6692,치욕,#N/A,1
6690,치열하다고,#N/A,1
6688,치열하게,#N/A,1
6686,치명상,#N/A,1
6682,치릅니다,#N/A,1
6681,치를수록,#N/A,1
6678,치르면서도,#N/A,1
6677,치르면서,#N/A,1
6676,치르며,#N/A,1
6674,치르기,#N/A,1
6673,치르고,#N/A,1
6672,치르,#N/A,1
6669,치렀을,#N/A,1
6668,치렀던,#N/A,1
6757,컸던지라,Verb,1
6758,컸으면,#N/A,1
6759,케르,#N/A,1
6862,택배,#N/A,1
6859,태웠다면,#N/A,1
6858,태웠고,Verb,1
6857,태워야,Verb,1
6856,태운,#N/A,1
6855,태우고,Verb,1
6854,태어났어도,Verb,1
6853,태어난다,#N/A,1
6851,태양,Noun,1
6850,태세,Noun,1
6849,태반,#N/A,1
6845,태극,Noun,1
6842,탈탈,#N/A,1
6840,탄탄했다,#N/A,1
6839,탄탄한,#N/A,1
6836,타입,Noun,1
6861,태휘,Noun,1
6864,탱탱,Noun,1
6834,타인,#N/A,1
6865,터덜터덜,#N/A,1
6891,테크,Noun,1
6888,테스,Noun,1
6886,테리,Noun,1
6885,테라스,#N/A,1
6883,텀벙,Noun,1
6882,털었다는,#N/A,1
6881,털어놓았다,#N/A,1
6880,털어내는,#N/A,1
6879,털어내고,Verb,1
6877,털렸다고,#N/A,1
6876,털고,#N/A,1
6875,턱걸이,#N/A,1
6872,터트려,Noun,1
6870,터진,#N/A,1
6868,터줄,#N/A,1
6835,타임머신,#N/A,1
6833,타이틀,#N/A,1
6765,케일,#N/A,1
6801,크리스마스이브,Noun,1
6795,크다는,#N/A,1
6793,크니까,#N/A,1
6789,퀸즈파크,#N/A,1
6787,쿵쾅거렸다,#N/A,1
6785,쿠이아바,#N/A,1
6782,쾌적하게,#N/A,1
6781,콸콸,#N/A,1
6780,콤비,Noun,1
6779,콘텐츠,#N/A,1
6778,콘도,Noun,1
6772,코미디언,#N/A,1
6771,코미,Noun,1
6769,코너,#N/A,1
6767,켜고,#N/A,1
6766,켄넨출레르넨,Noun,1
6796,크다니,#N/A,1
6804,크아,Noun,1
6831,타운센드,#N/A,1
6806,큰지,Verb,1
6830,타운,#N/A,1
6829,타였다,Verb,1
6828,타슈켄트,#N/A,1
6827,타박상,#N/A,1
6826,타노의,Verb,1
6825,타노에서,Verb,1
6824,타나,#N/A,1
6823,타고났다고,Verb,1
6822,타고나지,#N/A,1
6819,타게,#N/A,1
6818,키웠으니,Verb,1
6816,키워야,Verb,1
6814,키운,#N/A,1
6813,키우지,#N/A,1
6812,키우는지,#N/A,1
7151,피곤하다며,#N/A,1
7154,피로한,#N/A,1
6637,충당,Noun,1
7555,혼난,#N/A,1
7566,홈스쿨링,Noun,1
7565,홀스타인,Noun,1
7564,홀렀다,Noun,1
7563,혼쭐,Noun,1
7559,혼냈다,Verb,1
7558,혼났을,#N/A,1
7556,혼날,Verb,1
7554,혼나지,Verb,1
7473,행위,#N/A,1
7553,혼나고,Verb,1
7550,혹독한,#N/A,1
7547,호황,Noun,1
7546,호화로운,#N/A,1
7542,호의,#N/A,1
7541,호소,#N/A,1
7539,호반,Noun,1
7569,홍명보,#N/A,1
7574,화들짝,#N/A,1
7576,화려함과는,#N/A,1
7577,화려함에,Adjective,1
7607,활발한,#N/A,1
7606,환호성,#N/A,1
7603,환승,#N/A,1
7602,환상,#N/A,1
7601,환대,Noun,1
7600,환기,#N/A,1
7598,확행,Noun,1
7594,확실했다,Adjective,1
7593,확실했기,#N/A,1
7591,확보,#N/A,1
7589,화해야,#N/A,1
7587,화하기,#N/A,1
7583,화신,#N/A,1
7581,화보,#N/A,1
7580,화병,#N/A,1
7538,호명,#N/A,1
7536,호강,Noun,1
7535,호감,Noun,1
7498,헐시티,#N/A,1
7496,헐떡거렸다,Verb,1
7494,헌납,Noun,1
7493,허투루,#N/A,1
7492,허탈했다,#N/A,1
7491,허전함인,#N/A,1
7490,허우적댔다,#N/A,1
7489,허우적거리지,#N/A,1
7487,허세,#N/A,1
7486,허사,Noun,1
7485,허물,#N/A,1
7484,허무하게,#N/A,1
7480,허기,#N/A,1
7479,허구,Noun,1
7478,허가,#N/A,1
7477,향상,#N/A,1
7497,헐떡거리는,Verb,1
7499,험상궂은,Adjective,1
7531,형태,#N/A,1
7500,헝클어진다,#N/A,1
7529,형식,#N/A,1
7528,형세,#N/A,1
7526,형광등,Noun,1
7524,협조,#N/A,1
7522,협약,Noun,1
7520,현해탄,Noun,1
7518,현준,#N/A,1
7517,현재,#N/A,1
7515,현이,#N/A,1
7510,현명하지,Adjective,1
7508,현기증,#N/A,1
7507,헷갈리는,Adjective,1
7506,헷갈려,#N/A,1
7504,헤어,#N/A,1
7503,헤르,Noun,1
7610,활주로,#N/A,1
7612,활화산,#N/A,1
7613,활활,#N/A,1
7707,희생양,#N/A,1
7701,흩어지기,#N/A,1
7700,흥정,#N/A,1
7698,흥분한,#N/A,1
7697,흥분하셨다,Adjective,1
7696,흥분,Noun,1
7694,흥미진진,Noun,1
7693,흥미로운,#N/A,1
7692,흘린,#N/A,1
7691,흘리셨다,Verb,1
7690,흘리며,Verb,1
7689,흘리고,#N/A,1
7688,흘렸던,#N/A,1
7687,흘려야,Verb,1
7686,흘려서,Verb,1
7684,흘러갔다,#N/A,1
7702,희귀,Noun,1
7708,히카르두,Noun,1
7682,흘러가면서도,#N/A,1
7710,힌트,#N/A,1
7734,힘들지,Adjective,1
7733,힘들었지만,Adjective,1
7732,힘들었을까,#N/A,1
7731,힘들었던,#N/A,1
7729,힘들어하는,#N/A,1
7728,힘들어지기,#N/A,1
7727,힘들어서,Adjective,1
7726,힘들어도,#N/A,1
7724,힘들다는,Adjective,1
7721,힘들고,#N/A,1
7719,힘들거나,#N/A,1
7716,힘드니까,#N/A,1
7715,힘내,#N/A,1
7712,힘겨워,#N/A,1
7711,힘겨운,Adjective,1
7683,흘러갈지도,#N/A,1
7678,흔들었던,#N/A,1
7617,회복하면서,#N/A,1
7651,휘감았다,#N/A,1
7647,훌쩍,#N/A,1
7646,훌리건,#N/A,1
7645,훌륭하다는,#N/A,1
7643,훈계,Noun,1
7640,후진,#N/A,1
7638,후송,#N/A,1
7637,후불,#N/A,1
7634,후방,#N/A,1
7631,후멜스등,#N/A,1
7627,횟수,#N/A,1
7625,회피,#N/A,1
7624,회초리,Noun,1
7623,회전,Noun,1
7621,회임,#N/A,1
7618,회사,#N/A,1
7650,휑하,Noun,1
7652,휘둘렸으,#N/A,1
7677,흔들었다,#N/A,1
7654,휜다,#N/A,1
7676,흔들릴,#N/A,1
7675,흔들리자,#N/A,1
7673,흔들렸지만,#N/A,1
7672,흔들거나,#N/A,1
7670,흔드는,#N/A,1
7669,흐트러진,#N/A,1
7668,흐름,#N/A,1
7666,흐르면,#N/A,1
7665,흐르다,Verb,1
7664,흐르는,#N/A,1
7663,흐려졌다,Verb,1
7662,흉조,#N/A,1
7661,휴지,#N/A,1
7660,휴식일,#N/A,1
